time_days,layer,i,j,pressure_psia,sw,sg
95.533707,1,8,3,4406.433416,0.200452,0.000015
95.533707,1,9,3,4394.062660,0.200467,0.000005
95.533707,1,10,3,4387.289907,0.200475,0.000011
95.533707,1,1,4,4492.584941,0.200349,0.000001
95.533707,1,2,4,4486.808116,0.200356,0.000008
95.533707,1,3,4,4475.565401,0.200369,0.000000
95.533707,1,4,4,4459.524497,0.200388,0.000008
95.533707,1,5,4,4439.504563,0.200412,0.000000
95.533707,1,6,4,4417.081193,0.200439,0.000010
95.533707,1,7,4,4394.052947,0.200467,0.000015
95.533707,1,8,4,4372.898349,0.200492,0.000006
95.533707,1,9,4,4356.360998,0.200512,0.000006
95.533707,1,10,4,4347.230517,0.200523,0.000000
95.533707,1,1,5,4479.462349,0.200364,0.000003
95.533707,1,2,5,4472.592241,0.200373,0.000018
95.533707,1,3,5,4459.123823,0.200389,0.000010
95.533707,1,4,5,4439.504563,0.200412,0.000000
95.533707,1,5,5,4414.752715,0.200442,0.000003
95.533707,1,6,5,4386.179009,0.200476,0.000023
95.533707,1,7,5,4355.968123,0.200513,0.000000
95.533707,1,8,5,4327.244459,0.200547,0.000000
95.533707,1,9,5,4304.111033,0.200575,0.000002
95.533707,1,10,5,4290.909906,0.200591,0.000009
95.533707,1,1,6,4465.330283,0.200381,0.000002
95.533707,1,2,6,4457.151704,0.200391,0.000002
95.533707,1,3,6,4440.938723,0.200411,0.000009
95.533707,1,4,6,4417.081193,0.200439,0.000010
95.533707,1,5,6,4386.179009,0.200476,0.000023
95.533707,1,6,6,4349.459040,0.200520,0.000001
95.533707,1,7,6,4309.209231,0.200569,0.000003
95.533707,1,8,6,4269.182881,0.200617,0.000021
95.533707,1,9,6,4235.084048,0.200658,0.000011
95.533707,1,10,6,4214.733860,0.200682,0.000004
95.533707,1,1,7,4451.506515,0.200398,0.000003
95.533707,1,2,7,4441.912454,0.200410,0.000000
95.533707,1,3,7,4422.761025,0.200432,0.000016
95.533707,1,4,7,4394.052947,0.200467,0.000015
95.533707,1,5,7,4355.968123,0.200513,0.000000
95.533707,1,6,7,4309.209231,0.200569,0.000003
95.533707,1,7,7,4255.516693,0.200633,0.000017
95.533707,1,8,7,4198.528583,0.200702,0.000000
95.533707,1,9,7,4146.317772,0.200764,0.000005
95.533707,1,10,7,4112.374583,0.200805,0.000046
95.533707,1,1,8,4439.420956,0.200413,0.000003
95.533707,1,2,8,4428.496802,0.200426,0.000014
95.533707,1,3,8,4406.433416,0.200452,0.000015
95.533707,1,4,8,4372.898349,0.200492,0.000006
95.533707,1,5,8,4327.244459,0.200547,0.000000
95.533707,1,6,8,4269.182881,0.200617,0.000021
95.533707,1,7,8,4198.528583,0.200702,0.000000
95.533707,1,8,8,4117.554035,0.200799,0.000022
95.533707,1,9,8,4033.954806,0.200899,0.000386
95.533707,1,10,8,3970.813575,0.200975,0.007343
95.533707,1,1,9,4430.462944,0.200423,0.000027
95.533707,1,2,9,4418.406981,0.200438,0.000008
95.533707,1,3,9,4394.062660,0.200467,0.000005
95.533707,1,4,9,4356.360998,0.200512,0.000006
95.533707,1,5,9,4304.111033,0.200575,0.000002
95.533707,1,6,9,4235.084048,0.200658,0.000011
95.533707,1,7,9,4146.317772,0.200764,0.000005
95.533707,1,8,9,4033.954806,0.200899,0.000386
95.533707,1,9,9,3894.422860,0.201067,0.018806
95.533707,1,10,9,3733.142504,0.201261,0.066391
95.533707,1,1,10,4425.623668,0.200429,0.000002
95.533707,1,2,10,4413.031761,0.200444,0.000002
95.533707,1,3,10,4387.289907,0.200475,0.000011
95.533707,1,4,10,4347.230517,0.200523,0.000000
95.533707,1,5,10,4290.909906,0.200591,0.000009
95.533707,1,6,10,4214.733860,0.200682,0.000004
95.533707,1,7,10,4112.374583,0.200805,0.000046
95.533707,1,8,10,3970.813575,0.200975,0.007343
95.533707,1,9,10,3733.142504,0.201261,0.066391
95.533707,1,10,10,3306.982647,0.201774,0.173692
95.533707,2,1,1,4522.873532,0.200320,0.000008
95.533707,2,2,1,4518.048576,0.200326,0.000000
95.533707,2,3,1,4509.912617,0.200336,0.000000
95.533707,2,4,1,4498.877689,0.200349,0.000000
95.533707,2,5,1,4485.753943,0.200365,0.000000
95.533707,2,6,1,4471.620636,0.200382,0.000000
95.533707,2,7,1,4457.795674,0.200398,0.000001
95.533707,2,8,1,4445.709054,0.200413,0.000002
95.533707,2,9,1,4436.750169,0.200423,0.000004
95.533707,2,10,1,4431.910666,0.200429,0.000001
95.533707,2,1,2,4518.048576,0.200326,0.000000
95.533707,2,2,2,4513.466319,0.200331,0.000006
95.533707,2,3,2,4504.926987,0.200342,0.000001
95.533707,2,4,2,4493.100359,0.200356,0.000002
95.533707,2,5,2,4478.883247,0.200373,0.000003
95.533707,2,6,2,4463.441325,0.200391,0.000001
95.533707,2,7,2,4448.200716,0.200410,0.000001
95.533707,2,8,2,4434.783833,0.200426,0.000003
95.533707,2,9,2,4424.693197,0.200438,0.000002
95.533707,2,10,2,4419.317286,0.200444,0.000001
95.533707,2,1,3,4509.912617,0.200336,0.000000
95.533707,2,2,3,4504.926987,0.200342,0.000001
95.533707,2,3,3,4495.344570,0.200353,0.000001
95.533707,2,4,3,4481.856623,0.200369,0.000001
95.533707,2,5,3,4465.413514,0.200389,0.000002
95.533707,2,6,3,4447.226848,0.200411,0.000002
95.533707,2,7,3,4429.047431,0.200433,0.000003
95.533707,2,8,3,4412.718378,0.200452,0.000003
95.533707,2,9,3,4400.346244,0.200467,0.000002
95.533707,2,10,3,4393.573142,0.200475,0.000002
95.533707,2,1,4,4498.877689,0.200349,0.000000
95.533707,2,2,4,4493.100359,0.200356,0.000002
95.533707,2,3,4,4481.856623,0.200369,0.000001
95.533707,2,4,4,4465.814166,0.200389,0.000002
95.533707,2,5,4,4445.792621,0.200413,0.000001
95.533707,2,6,4,4423.366954,0.200440,0.000002
95.533707,2,7,4,4400.336640,0.200467,0.000003
95.533707,2,8,4,4379.179959,0.200493,0.000002
95.533707,2,9,4,4362.641221,0.200512,0.000002
95.533707,2,10,4,4353.509649,0.200523,0.000001
95.533707,2,1,5,4485.753943,0.200365,0.000000
95.533707,2,2,5,4478.883247,0.200373,0.000003
95.533707,2,3,5,4465.413514,0.200389,0.000002
95.533707,2,4,5,4445.792621,0.200413,0.000001
95.533707,2,5,5,4421.038160,0.200442,0.000002
95.533707,2,6,5,4392.461958,0.200477,0.000004
95.533707,2,7,5,4362.248131,0.200513,0.000001
95.533707,2,8,5,4333.521710,0.200547,0.000002
95.533707,2,9,5,4310.385793,0.200575,0.000002
95.533707,2,10,5,4297.183472,0.200591,0.000003
95.533707,2,1,6,4471.620636,0.200382,0.000000
95.533707,2,2,6,4463.441325,0.200391,0.000001
95.533707,2,3,6,4447.226848,0.200411,0.000002
95.533707,2,4,6,4423.366954,0.200440,0.000002
95.533707,2,5,6,4392.461958,0.200477,0.000004
95.533707,2,6,6,4355.738406,0.200521,0.000002
95.533707,2,7,6,4315.484648,0.200569,0.000002
95.533707,2,8,6,4275.454242,0.200617,0.000004
95.533707,2,9,6,4241.352173,0.200658,0.000004
95.533707,2,10,6,4220.999715,0.200682,0.000003
95.533707,2,1,7,4457.795674,0.200398,0.000001
95.533707,2,2,7,4448.200716,0.200410,0.000001
95.533707,2,3,7,4429.047431,0.200433,0.000003
95.533707,2,4,7,4400.336640,0.200467,0.000003
95.533707,2,5,7,4362.248131,0.200513,0.000001
95.533707,2,6,7,4315.484648,0.200569,0.000002
95.533707,2,7,7,4261.786749,0.200633,0.000004
95.533707,2,8,7,4204.793245,0.200702,0.000003
95.533707,2,9,7,4152.576934,0.200764,0.000004
95.533707,2,10,7,4118.629808,0.200805,0.000007
95.533707,2,1,8,4445.709054,0.200413,0.000002
95.533707,2,2,8,4434.783833,0.200426,0.000003
95.533707,2,3,8,4412.718378,0.200452,0.000003
95.533707,2,4,8,4379.179959,0.200493,0.000002
95.533707,2,5,8,4333.521710,0.200547,0.000002
95.533707,2,6,8,4275.454242,0.200617,0.000004
95.533707,2,7,8,4204.793245,0.200702,0.000003
95.533707,2,8,8,4123.810554,0.200799,0.000006
95.533707,2,9,8,4040.203172,0.200899,0.000039
95.533707,2,10,8,3977.100387,0.200975,0.003828
95.533707,2,1,9,4436.750169,0.200423,0.000004
95.533707,2,2,9,4424.693197,0.200438,0.000002
95.533707,2,3,9,4400.346244,0.200467,0.000002
95.533707,2,4,9,4362.641221,0.200512,0.000002
95.533707,2,5,9,4310.385793,0.200575,0.000002
95.533707,2,6,9,4241.352173,0.200658,0.000004
95.533707,2,7,9,4152.576934,0.200764,0.000004
95.533707,2,8,9,4040.203172,0.200899,0.000039
95.533707,2,9,9,3900.728824,0.201067,0.014185
95.533707,2,10,9,3739.285340,0.201261,0.041635
95.533707,2,1,10,4431.910666,0.200429,0.000001
95.533707,2,2,10,4419.317286,0.200444,0.000001
95.533707,2,3,10,4393.573142,0.200475,0.000002
95.533707,2,4,10,4353.509649,0.200523,0.000001
95.533707,2,5,10,4297.183472,0.200591,0.000003
95.533707,2,6,10,4220.999715,0.200682,0.000003
95.533707,2,7,10,4118.629808,0.200805,0.000007
95.533707,2,8,10,3977.100387,0.200975,0.003828
95.533707,2,9,10,3739.285340,0.201261,0.041635
95.533707,2,10,10,3308.364115,0.201780,0.174618
95.533707,3,1,1,4532.916290,0.200320,0.000030
95.533707,3,2,1,4528.098458,0.200326,0.000000
95.533707,3,3,1,4519.961404,0.200336,0.000000
95.533707,3,4,1,4508.924942,0.200349,0.000000
95.533707,3,5,1,4495.799377,0.200365,0.000000
95.533707,3,6,1,4481.664111,0.200382,0.000000
95.533707,3,7,1,4467.837237,0.200398,0.000000
95.533707,3,8,1,4455.748944,0.200413,0.000002
95.533707,3,9,1,4446.788801,0.200424,0.000012
95.533707,3,10,1,4441.948675,0.200429,0.000001
95.533707,3,1,2,4528.098458,0.200326,0.000000
95.533707,3,2,2,4523.515599,0.200332,0.000020
95.533707,3,3,2,4514.975088,0.200342,0.000000
95.533707,3,4,2,4503.146817,0.200356,0.000004
95.533707,3,5,2,4488.927736,0.200373,0.000008
95.533707,3,6,2,4473.483669,0.200392,0.000001
95.533707,3,7,2,4458.240945,0.200410,0.000001
95.533707,3,8,2,4444.822192,0.200426,0.000006
95.533707,3,9,2,4434.730174,0.200438,0.000003
95.533707,3,10,2,4429.353482,0.200445,0.000001
95.533707,3,1,3,4519.961404,0.200336,0.000000
95.533707,3,2,3,4514.975088,0.200342,0.000000
95.533707,3,3,3,4505.391345,0.200353,0.000002
95.533707,3,4,3,4491.901515,0.200370,0.000000
95.533707,3,5,3,4475.456110,0.200389,0.000005
95.533707,3,6,3,4457.266932,0.200411,0.000004
95.533707,3,7,3,4439.084972,0.200433,0.000007
95.533707,3,8,3,4422.753657,0.200453,0.000007
95.533707,3,9,3,4410.379750,0.200467,0.000002
95.533707,3,10,3,4403.605768,0.200475,0.000004
95.533707,3,1,4,4508.924942,0.200349,0.000000
95.533707,3,2,4,4503.146817,0.200356,0.000004
95.533707,3,3,4,4491.901515,0.200370,0.000000
95.533707,3,4,4,4475.856805,0.200389,0.000003
95.533707,3,5,4,4455.832518,0.200413,0.000001
95.533707,3,6,4,4433.403679,0.200440,0.000005
95.533707,3,7,4,4410.370168,0.200467,0.000007
95.533707,3,8,4,4389.210514,0.200493,0.000003
95.533707,3,9,4,4372.669502,0.200513,0.000003
95.533707,3,10,4,4363.536617,0.200524,0.000000
95.533707,3,1,5,4495.799377,0.200365,0.000000
95.533707,3,2,5,4488.927736,0.200373,0.000008
95.533707,3,3,5,4475.456110,0.200389,0.000005
95.533707,3,4,5,4455.832518,0.200413,0.000001
95.533707,3,5,5,4431.074539,0.200443,0.000002
95.533707,3,6,5,4402.494385,0.200477,0.000010
95.533707,3,7,5,4372.276322,0.200513,0.000000
95.533707,3,8,5,4343.545883,0.200548,0.000000
95.533707,3,9,5,4320.406677,0.200575,0.000002
95.533707,3,10,5,4307.202531,0.200591,0.000005
95.533707,3,1,6,4481.664111,0.200382,0.000000
95.533707,3,2,6,4473.483669,0.200392,0.000001
95.533707,3,3,6,4457.266932,0.200411,0.000004
95.533707,3,4,6,4433.403679,0.200440,0.000005
95.533707,3,5,6,4402.494385,0.200477,0.000010
95.533707,3,6,6,4365.765683,0.200521,0.000001
95.533707,3,7,6,4325.506279,0.200569,0.000003
95.533707,3,8,6,4285.470236,0.200617,0.000010
95.533707,3,9,6,4251.363414,0.200658,0.000006
95.533707,3,10,6,4231.008056,0.200683,0.000004
95.533707,3,1,7,4467.837237,0.200398,0.000000
95.533707,3,2,7,4458.240945,0.200410,0.000001
95.533707,3,3,7,4439.084972,0.200433,0.000007
95.533707,3,4,7,4410.370168,0.200467,0.000007
95.533707,3,5,7,4372.276322,0.200513,0.000000
95.533707,3,6,7,4325.506279,0.200569,0.000003
95.533707,3,7,7,4271.800836,0.200634,0.000009
95.533707,3,8,7,4214.799398,0.200702,0.000001
95.533707,3,9,7,4162.575709,0.200765,0.000004
95.533707,3,10,7,4128.623105,0.200805,0.000012
95.533707,3,1,8,4455.748944,0.200413,0.000002
95.533707,3,2,8,4444.822192,0.200426,0.000006
95.533707,3,3,8,4422.753657,0.200453,0.000007
95.533707,3,4,8,4389.210514,0.200493,0.000003
95.533707,3,5,8,4343.545883,0.200548,0.000000
95.533707,3,6,8,4285.470236,0.200617,0.000010
95.533707,3,7,8,4214.799398,0.200702,0.000001
95.533707,3,8,8,4133.805351,0.200799,0.000011
95.533707,3,9,8,4050.185551,0.200900,0.000115
95.533707,3,10,8,3987.086202,0.200976,0.003973
95.533707,3,1,9,4446.788801,0.200424,0.000012
95.533707,3,2,9,4434.730174,0.200438,0.000003
95.533707,3,3,9,4410.379750,0.200467,0.000002
95.533707,3,4,9,4372.669502,0.200513,0.000003
95.533707,3,5,9,4320.406677,0.200575,0.000002
95.533707,3,6,9,4251.363414,0.200658,0.000006
95.533707,3,7,9,4162.575709,0.200765,0.000004
95.533707,3,8,9,4050.185551,0.200900,0.000115
95.533707,3,9,9,3910.724808,0.201067,0.014587
95.533707,3,10,9,3749.105961,0.201262,0.034064
95.533707,3,1,10,4441.948675,0.200429,0.000001
95.533707,3,2,10,4429.353482,0.200445,0.000001
95.533707,3,3,10,4403.605768,0.200475,0.000004
95.533707,3,4,10,4363.536617,0.200524,0.000000
95.533707,3,5,10,4307.202531,0.200591,0.000005
95.533707,3,6,10,4231.008056,0.200683,0.000004
95.533707,3,7,10,4128.623105,0.200805,0.000012
95.533707,3,8,10,3987.086202,0.200976,0.003973
95.533707,3,9,10,3749.105961,0.201262,0.034064
95.533707,3,10,10,3310.692635,0.201790,0.128589
96.780258,1,1,1,4510.862145,0.200327,0.006622
96.780258,1,2,1,4506.035942,0.200333,0.000003
96.780258,1,3,1,4497.894390,0.200342,0.000002
96.780258,1,4,1,4486.867998,0.200356,0.000002
96.780258,1,5,1,4473.734662,0.200371,0.000003
96.780258,1,6,1,4459.609418,0.200388,0.000004
96.780258,1,7,1,4445.780858,0.200405,0.000002
96.780258,1,8,1,4433.736336,0.200419,0.000008
96.780258,1,9,1,4424.701633,0.200430,0.000022
96.780258,1,10,1,4419.934473,0.200436,0.000003
96.780258,1,1,2,4506.035942,0.200333,0.000003
96.780258,1,2,2,4501.443806,0.200338,0.000049
96.780258,1,3,2,4492.908074,0.200348,0.000003
96.780258,1,4,2,4481.081492,0.200363,0.000006
96.780258,1,5,2,4466.895257,0.200380,0.000022
96.780258,1,6,2,4451.441132,0.200398,0.000001
96.780258,1,7,2,4436.233751,0.200416,0.000002
96.780258,1,8,2,4422.801279,0.200432,0.000009
96.780258,1,9,2,4412.784663,0.200444,0.000012
96.780258,1,10,2,4407.390996,0.200451,0.000004
96.780258,1,1,3,4497.894390,0.200342,0.000002
96.780258,1,2,3,4492.908074,0.200348,0.000003
96.780258,1,3,3,4483.332886,0.200360,0.000000
96.780258,1,4,3,4469.903018,0.200376,0.000007
96.780258,1,5,3,4453.407303,0.200396,0.000006
96.780258,1,6,3,4435.290628,0.200417,0.000010
96.780258,1,7,3,4417.118647,0.200439,0.000014
96.780258,1,8,3,4400.880307,0.200459,0.000023
96.780258,1,9,3,4388.453927,0.200474,0.000004
96.780258,1,10,3,4381.712195,0.200482,0.000010
96.780258,1,1,4,4486.867998,0.200356,0.000002
96.780258,1,2,4,4481.081492,0.200363,0.000006
96.780258,1,3,4,4469.903018,0.200376,0.000007
96.780258,1,4,4,4453.794563,0.200395,0.000004
96.780258,1,5,4,4433.885299,0.200419,0.000002
96.780258,1,6,4,4411.485153,0.200446,0.000012
96.780258,1,7,4,4388.519235,0.200474,0.000019
96.780258,1,8,4,4367.370877,0.200499,0.000002
96.780258,1,9,4,4350.938197,0.200519,0.000007
96.780258,1,10,4,4341.847826,0.200530,0.000001
96.780258,1,1,5,4473.734662,0.200371,0.000003
96.780258,1,2,5,4466.895257,0.200380,0.000022
96.780258,1,3,5,4453.407303,0.200396,0.000006
96.780258,1,4,5,4433.885299,0.200419,0.000002
96.780258,1,5,5,4409.168425,0.200449,0.000005
96.780258,1,6,5,4380.662002,0.200483,0.000024
96.780258,1,7,5,4350.524765,0.200519,0.000000
96.780258,1,8,5,4321.978808,0.200553,0.000006
96.780258,1,9,5,4298.882018,0.200581,0.000001
96.780258,1,10,5,4285.749984,0.200597,0.000009
96.780258,1,1,6,4459.609418,0.200388,0.000004
96.780258,1,2,6,4451.441132,0.200398,0.000001
96.780258,1,3,6,4435.290628,0.200417,0.000010
96.780258,1,4,6,4411.485153,0.200446,0.000012
96.780258,1,5,6,4380.662002,0.200483,0.000024
96.780258,1,6,6,4344.052469,0.200527,0.000000
96.780258,1,7,6,4304.021534,0.200575,0.000013
96.780258,1,8,6,4264.039789,0.200623,0.000014
96.780258,1,9,6,4230.164920,0.200664,0.000014
96.780258,1,10,6,4209.901364,0.200688,0.000004
96.780258,1,1,7,4445.780858,0.200405,0.000002
96.780258,1,2,7,4436.233751,0.200416,0.000002
96.780258,1,3,7,4417.118647,0.200439,0.000014
96.780258,1,4,7,4388.519235,0.200474,0.000019
96.780258,1,5,7,4350.524765,0.200519,0.000000
96.780258,1,6,7,4304.021534,0.200575,0.000013
96.780258,1,7,7,4250.397128,0.200639,0.000008
96.780258,1,8,7,4193.757365,0.200707,0.000009
96.780258,1,9,7,4141.648767,0.200770,0.000001
96.780258,1,10,7,4107.949737,0.200810,0.000060
96.780258,1,1,8,4433.736336,0.200419,0.000008
96.780258,1,2,8,4422.801279,0.200432,0.000009
96.780258,1,3,8,4400.880307,0.200459,0.000023
96.780258,1,4,8,4367.370877,0.200499,0.000002
96.780258,1,5,8,4321.978808,0.200553,0.000006
96.780258,1,6,8,4264.039789,0.200623,0.000014
96.780258,1,7,8,4193.757365,0.200707,0.000009
96.780258,1,8,8,4112.894230,0.200804,0.000016
96.780258,1,9,8,4029.598309,0.200904,0.000432
96.780258,1,10,8,3966.753405,0.200980,0.008023
96.780258,1,1,9,4424.701633,0.200430,0.000022
96.780258,1,2,9,4412.784663,0.200444,0.000012
96.780258,1,3,9,4388.453927,0.200474,0.000004
96.780258,1,4,9,4350.938197,0.200519,0.000007
96.780258,1,5,9,4298.882018,0.200581,0.000001
96.780258,1,6,9,4230.164920,0.200664,0.000014
96.780258,1,7,9,4141.648767,0.200770,0.000001
96.780258,1,8,9,4029.598309,0.200904,0.000432
96.780258,1,9,9,3889.829427,0.201072,0.019627
96.780258,1,10,9,3727.988265,0.201267,0.067794
96.780258,1,1,10,4419.934473,0.200436,0.000003
96.780258,1,2,10,4407.390996,0.200451,0.000004
96.780258,1,3,10,4381.712195,0.200482,0.000010
96.780258,1,4,10,4341.847826,0.200530,0.000001
96.780258,1,5,10,4285.749984,0.200597,0.000009
96.780258,1,6,10,4209.901364,0.200688,0.000004
96.780258,1,7,10,4107.949737,0.200810,0.000060
96.780258,1,8,10,3966.753405,0.200980,0.008023
96.780258,1,9,10,3727.988265,0.201267,0.067794
96.780258,1,10,10,3301.143523,0.201781,0.174324
96.780258,2,1,1,4517.149526,0.200327,0.000008
96.780258,2,2,1,4512.329762,0.200333,0.000000
96.780258,2,3,1,4504.187532,0.200343,0.000000
96.780258,2,4,1,4493.160148,0.200356,0.000000
96.780258,2,5,1,4480.025686,0.200372,0.000000
96.780258,2,6,1,4465.899180,0.200389,0.000000
96.780258,2,7,1,4452.069418,0.200405,0.000000
96.780258,2,8,1,4440.023723,0.200420,0.000002
96.780258,2,9,1,4430.988438,0.200430,0.000003
96.780258,2,10,1,4426.220655,0.200436,0.000001
96.780258,2,1,2,4512.329762,0.200333,0.000000
96.780258,2,2,2,4507.737269,0.200338,0.000005
96.780258,2,3,2,4499.200776,0.200349,0.000000
96.780258,2,4,2,4487.373157,0.200363,0.000001
96.780258,2,5,2,4473.185590,0.200380,0.000003
96.780258,2,6,2,4457.730143,0.200398,0.000001
96.780258,2,7,2,4442.521338,0.200417,0.000001
96.780258,2,8,2,4429.087731,0.200433,0.000002
96.780258,2,9,2,4419.070033,0.200445,0.000002
96.780258,2,10,2,4413.675937,0.200451,0.000000
96.780258,2,1,3,4504.187532,0.200343,0.000000
96.780258,2,2,3,4499.200776,0.200349,0.000000
96.780258,2,3,3,4489.624728,0.200360,0.000001
96.780258,2,4,3,4476.193520,0.200376,0.000001
96.780258,2,5,3,4459.696504,0.200396,0.000001
96.780258,2,6,3,4441.578047,0.200418,0.000002
96.780258,2,7,3,4423.404452,0.200439,0.000003
96.780258,2,8,3,4407.164440,0.200459,0.000003
96.780258,2,9,3,4394.737122,0.200474,0.000001
96.780258,2,10,3,4387.994708,0.200482,0.000002
96.780258,2,1,4,4493.160148,0.200356,0.000000
96.780258,2,2,4,4487.373157,0.200363,0.000001
96.780258,2,3,4,4476.193520,0.200376,0.000001
96.780258,2,4,4,4460.083835,0.200395,0.000001
96.780258,2,5,4,4440.172515,0.200419,0.000001
96.780258,2,6,4,4417.770335,0.200446,0.000002
96.780258,2,7,4,4394.802230,0.200474,0.000003
96.780258,2,8,4,4373.651999,0.200499,0.000001
96.780258,2,9,4,4357.217591,0.200519,0.000002
96.780258,2,10,4,4348.126308,0.200530,0.000001
96.780258,2,1,5,4480.025686,0.200372,0.000000
96.780258,2,2,5,4473.185590,0.200380,0.000003
96.780258,2,3,5,4459.696504,0.200396,0.000001
96.780258,2,4,5,4440.172515,0.200419,0.000001
96.780258,2,5,5,4415.453372,0.200449,0.000002
96.780258,2,6,5,4386.944261,0.200483,0.000004
96.780258,2,7,5,4356.804180,0.200519,0.000000
96.780258,2,8,5,4328.255235,0.200554,0.000002
96.780258,2,9,5,4305.156324,0.200581,0.000002
96.780258,2,10,5,4292.022949,0.200597,0.000003
96.780258,2,1,6,4465.899180,0.200389,0.000000
96.780258,2,2,6,4457.730143,0.200398,0.000001
96.780258,2,3,6,4441.578047,0.200418,0.000002
96.780258,2,4,6,4417.770335,0.200446,0.000002
96.780258,2,5,6,4386.944261,0.200483,0.000004
96.780258,2,6,6,4350.331216,0.200527,0.000001
96.780258,2,7,6,4310.296177,0.200575,0.000003
96.780258,2,8,6,4270.310815,0.200623,0.000004
96.780258,2,9,6,4236.432383,0.200664,0.000004
96.780258,2,10,6,4216.166818,0.200688,0.000003
96.780258,2,1,7,4452.069418,0.200405,0.000000
96.780258,2,2,7,4442.521338,0.200417,0.000001
96.780258,2,3,7,4423.404452,0.200439,0.000003
96.780258,2,4,7,4394.802230,0.200474,0.000003
96.780258,2,5,7,4356.804180,0.200519,0.000000
96.780258,2,6,7,4310.296177,0.200575,0.000003
96.780258,2,7,7,4256.666899,0.200640,0.000003
96.780258,2,8,7,4200.021255,0.200707,0.000003
96.780258,2,9,7,4147.907842,0.200770,0.000003
96.780258,2,10,7,4114.204720,0.200811,0.000008
96.780258,2,1,8,4440.023723,0.200420,0.000002
96.780258,2,2,8,4429.087731,0.200433,0.000002
96.780258,2,3,8,4407.164440,0.200459,0.000003
96.780258,2,4,8,4373.651999,0.200499,0.000001
96.780258,2,5,8,4328.255235,0.200554,0.000002
96.780258,2,6,8,4270.310815,0.200623,0.000004
96.780258,2,7,8,4200.021255,0.200707,0.000003
96.780258,2,8,8,4119.150781,0.200805,0.000005
96.780258,2,9,8,4035.846225,0.200905,0.000043
96.780258,2,10,8,3973.043618,0.200980,0.004379
96.780258,2,1,9,4430.988438,0.200430,0.000003
96.780258,2,2,9,4419.070033,0.200445,0.000002
96.780258,2,3,9,4394.737122,0.200474,0.000001
96.780258,2,4,9,4357.217591,0.200519,0.000002
96.780258,2,5,9,4305.156324,0.200581,0.000002
96.780258,2,6,9,4236.432383,0.200664,0.000004
96.780258,2,7,9,4147.907842,0.200770,0.000003
96.780258,2,8,9,4035.846225,0.200905,0.000043
96.780258,2,9,9,3896.137212,0.201073,0.014836
96.780258,2,10,9,3734.129279,0.201267,0.042106
96.780258,2,1,10,4426.220655,0.200436,0.000001
96.780258,2,2,10,4413.675937,0.200451,0.000000
96.780258,2,3,10,4387.994708,0.200482,0.000002
96.780258,2,4,10,4348.126308,0.200530,0.000001
96.780258,2,5,10,4292.022949,0.200597,0.000003
96.780258,2,6,10,4216.166818,0.200688,0.000003
96.780258,2,7,10,4114.204720,0.200811,0.000008
96.780258,2,8,10,3973.043618,0.200980,0.004379
96.780258,2,9,10,3734.129279,0.201267,0.042106
96.780258,2,10,10,3302.501337,0.201787,0.175538
96.780258,3,1,1,4527.191610,0.200327,0.000030
96.780258,3,2,1,4522.378965,0.200333,0.000000
96.780258,3,3,1,4514.235638,0.200343,0.000000
96.780258,3,4,1,4503.206720,0.200356,0.000000
96.780258,3,5,1,4490.070444,0.200372,0.000000
96.780258,3,6,1,4475.941976,0.200389,0.000001
96.780258,3,7,1,4462.110300,0.200405,0.000000
96.780258,3,8,1,4450.062913,0.200420,0.000004
96.780258,3,9,1,4441.026423,0.200431,0.000009
96.780258,3,10,1,4436.257930,0.200436,0.000001
96.780258,3,1,2,4522.378965,0.200333,0.000000
96.780258,3,2,2,4517.785866,0.200339,0.000020
96.780258,3,3,2,4509.248187,0.200349,0.000000
96.780258,3,4,2,4497.418928,0.200363,0.000003
96.780258,3,5,2,4483.229377,0.200380,0.000009
96.780258,3,6,2,4467.771796,0.200399,0.000000
96.780258,3,7,2,4452.560866,0.200417,0.000001
96.780258,3,8,2,4439.125408,0.200433,0.000004
96.780258,3,9,2,4429.106281,0.200445,0.000005
96.780258,3,10,2,4423.711441,0.200451,0.000002
96.780258,3,1,3,4514.235638,0.200343,0.000000
96.780258,3,2,3,4509.248187,0.200349,0.000000
96.780258,3,3,3,4499.670808,0.200360,0.000000
96.780258,3,4,3,4486.237703,0.200376,0.000002
96.780258,3,5,3,4469.738432,0.200396,0.000003
96.780258,3,6,3,4451.617426,0.200418,0.000005
96.780258,3,7,3,4433.441311,0.200440,0.000006
96.780258,3,8,3,4417.198998,0.200459,0.000010
96.780258,3,9,3,4404.769993,0.200474,0.000002
96.780258,3,10,3,4398.026623,0.200482,0.000003
96.780258,3,1,4,4503.206720,0.200356,0.000000
96.780258,3,2,4,4497.418928,0.200363,0.000003
96.780258,3,3,4,4486.237703,0.200376,0.000002
96.780258,3,4,4,4470.125824,0.200396,0.000001
96.780258,3,5,4,4450.211682,0.200420,0.000002
96.780258,3,6,4,4427.806386,0.200446,0.000005
96.780258,3,7,4,4404.835066,0.200474,0.000008
96.780258,3,8,4,4383.681906,0.200499,0.000001
96.780258,3,9,4,4367.245167,0.200519,0.000003
96.780258,3,10,4,4358.152597,0.200530,0.000000
96.780258,3,1,5,4490.070444,0.200372,0.000000
96.780258,3,2,5,4483.229377,0.200380,0.000009
96.780258,3,3,5,4469.738432,0.200396,0.000003
96.780258,3,4,5,4450.211682,0.200420,0.000002
